data_index,id_point,uuid,datetime,lat,lng,plaque,is_infraction,plate_state,lat_match,lng_match,segment,point_on_segment,lap_time,lap,lap_id,dir_veh,cluster_id,lat_s,lng_s,point_on_segment_s,day,modification,side_of_street,COTE,segment_geodbl_geom,restrict_id,res_days,res_hour_from,res_hour_to,is_restrict,restrictions,res_type,seg_restrict,longueur_non_marquée,nb_places_total,nb_places_marquées,nb_places_non_marquées
836,479519,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:43,45.5338697921,-73.5570547265,P16RAA,0,,45.533853,-73.557015,1391002,68.33388367050449,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5338699156,-73.5570513554,68.48876464021265,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
838,479521,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:45,45.5338352461,-73.5570841345,FMX7100,0,,45.533818,-73.557045,1391002,63.8631278478368,2022-06-17 18:01:36,2,veh2_2,-1,0,45.53383488565,-73.55708068895001,63.97606569117872,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
839,479522,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:46,45.5337638047,-73.5570419205,H47PJX,0,,45.53378,-73.557079,1391002,58.99933091334919,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5337740371,-73.55702732395,60.57387944168996,2022-06-17,,1,Droite,"LINESTRING (-73.55683361372853 45.533953491870555, -73.5568490153329 45.53393647562396, -73.55684912075934 45.533936295586486, -73.55684922618579 45.53393611554894, -73.55738607338678 45.533354945486366, -73.55738639002381 45.533354765342274, -73.55738649535593 45.53335449531181, -73.55743059196503 45.53330830699203)",,,,,False,,,,58.85619055630001,10.0,,
840,479523,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:46,45.5337954248,-73.5571212662,J23XGS,0,,45.533778,-73.557081,1391002,58.57217452346476,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5337984253,-73.55711294630001,59.20569077132878,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
841,479524,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:47,45.5337688339,-73.557148933,W26MMY,0,,45.53375,-73.557106,1391002,54.91697091796404,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5337688339,-73.557148933,54.91697091796404,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
842,479525,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:47,45.5337271744,-73.5570803292,P40XDV,0,,45.533742,-73.557113,1391002,53.95150202093596,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5337329496,-73.55706764005001,55.02947127348225,2022-06-17,,1,Droite,"LINESTRING (-73.55683361372853 45.533953491870555, -73.5568490153329 45.53393647562396, -73.55684912075934 45.533936295586486, -73.55684922618579 45.53393611554894, -73.55738607338678 45.533354945486366, -73.55738639002381 45.533354765342274, -73.55738649535593 45.53335449531181, -73.55743059196503 45.53330830699203)",,,,,False,,,,58.85619055630001,10.0,,
843,479526,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:49,45.5337163628,-73.5571931005,826WVJ,0,,45.533698,-73.557152,1391002,48.14769006907741,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5337248222,-73.5571811245,49.44552610003939,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
844,479527,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:50,45.5336760834,-73.5572274399,Z77XHM,0,,45.533659,-73.557187,1391002,42.932787212079546,2022-06-17 18:01:36,2,veh2_2,-1,0,45.53367530905,-73.5572256676,42.93598337038964,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
845,479528,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:51,45.5336226453,-73.5571700735,H88JNK,0,,45.533638,-73.557205,1391002,40.39150549488652,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5336226453,-73.5571700735,40.39150549488652,2022-06-17,,1,Droite,"LINESTRING (-73.55683361372853 45.533953491870555, -73.5568490153329 45.53393647562396, -73.55684912075934 45.533936295586486, -73.55684922618579 45.53393611554894, -73.55738607338678 45.533354945486366, -73.55738639002381 45.533354765342274, -73.55738649535593 45.53335449531181, -73.55743059196503 45.53330830699203)",,,,,False,,,,58.85619055630001,10.0,,
846,479529,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:52,45.533632538,-73.5572699407,K70XSG,0,,45.533614,-73.557226,1391002,37.06635998808219,2022-06-17 18:01:36,2,veh2_2,-1,0,45.53363434355,-73.55726364365,37.50246429369351,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
847,479530,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:53,45.5335439103,-73.5572429286,K67SSD,0,,45.533558,-73.557276,1391002,29.95407819417857,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5335439103,-73.5572429286,29.95407819417857,2022-06-17,,1,Droite,"LINESTRING (-73.55683361372853 45.533953491870555, -73.5568490153329 45.53393647562396, -73.55684912075934 45.533936295586486, -73.55684922618579 45.53393611554894, -73.55738607338678 45.533354945486366, -73.55738639002381 45.533354765342274, -73.55738649535593 45.53335449531181, -73.55743059196503 45.53330830699203)",,,,,False,,,,58.85619055630001,10.0,,
848,479531,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:54,45.5335422915,-73.5573504467,K57TES,0,,45.533523,-73.557307,1391002,25.23054863408641,2022-06-17 18:01:36,2,veh2_2,-1,0,45.53354719955,-73.55734226185,26.03612670808688,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
849,479532,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:55,45.5334704118,-73.5573062807,236PTF,0,,45.533485,-73.557341,1391002,20.40890018974317,2022-06-17 18:01:36,2,veh2_2,-1,0,45.5334783917,-73.5572964172,21.57220065524748,2022-06-17,,1,Droite,"LINESTRING (-73.55683361372853 45.533953491870555, -73.5568490153329 45.53393647562396, -73.55684912075934 45.533936295586486, -73.55684922618579 45.53393611554894, -73.55738607338678 45.533354945486366, -73.55738639002381 45.533354765342274, -73.55738649535593 45.53335449531181, -73.55743059196503 45.53330830699203)",,,,,False,,,,58.85619055630001,10.0,,
850,479533,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:01:55,45.5334988851,-73.5573879098,HBM756,0,,45.53348,-73.557345,1391002,19.591322020231846,2022-06-17 18:01:36,2,veh2_2,-1,0,45.53350510275,-73.5573791817,20.54207340523108,2022-06-17,,-1,Gauche,"LINESTRING (-73.55747186617113 45.53339431907561, -73.5569353359403 45.53397512940948, -73.55692109485797 45.53399097518683)",,,,,False,,,,68.3586607047,12.0,,
852,479535,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:03,45.5332414883,-73.5576245437,N56TJF,0,,45.53322,-73.557576,1390607,21.54639665727175,2022-06-17 18:02:03,4,veh2_4,-1,0,45.533248354175,-73.5576273737,22.246304870065277,2022-06-17,,-1,Gauche,"LINESTRING (-73.55779930508172 45.533038323468105, -73.55776428199688 45.53307559808543, -73.5577290466405 45.5331118828814, -73.55755878984893 45.533299873165355, -73.55754370545215 45.53331688934978)",,,,,False,,,,27.3775899938,4.0,,
853,479536,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:04,45.5331953053,-73.5576694157,M10XDE,0,,45.533173,-73.557618,1390607,15.33478790662296,2022-06-17 18:02:03,4,veh2_4,-1,0,45.533203342075,-73.55768370815,15.98463625517892,2022-06-17,,-1,Gauche,"LINESTRING (-73.55779930508172 45.533038323468105, -73.55776428199688 45.53307559808543, -73.5577290466405 45.5331118828814, -73.55755878984893 45.533299873165355, -73.55754370545215 45.53331688934978)",,,,,False,,,,27.3775899938,4.0,,
854,479537,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:10,45.5329254803,-73.557806647,E41WFJ,0,,45.532937,-73.557833,1390606,31.325686810735803,2022-06-17 18:02:10,3,veh2_3,-1,0,45.53292799495,-73.5578334599,30.621849685843227,2022-06-17,,1,Droite,"LINESTRING (-73.55769260362925 45.53299995060155, -73.55771361812465 45.53299886007629, -73.55794590549301 45.53274838329328, -73.55805687624323 45.53262557714775)",,,,,False,,,,10.0,2.0,,
855,479538,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:10,45.53291786,-73.5579212991,G03SEG,0,,45.532895,-73.557873,1390606,25.72679800951989,2022-06-17 18:02:10,3,veh2_3,-1,0,45.532929080462495,-73.5579324584,26.551957030424376,2022-06-17,,-1,Gauche,"LINESTRING (-73.55806524199669 45.53275048251703, -73.55803233063826 45.53278703620479, -73.55803201400649 45.53278721635077, -73.55803190867852 45.532787486381785, -73.55779930508172 45.533038323468105)",,,,,False,,,,23.1104288259,4.0,,
856,479539,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:11,45.5328822923,-73.5579513431,Y09TDH,0,,45.532861,-73.557905,1390606,21.134072290348588,2022-06-17 18:02:10,3,veh2_3,-1,0,45.53288547425,-73.55796831595,20.706506414487787,2022-06-17,,-1,Gauche,"LINESTRING (-73.55806524199669 45.53275048251703, -73.55803233063826 45.53278703620479, -73.55803201400649 45.53278721635077, -73.55803190867852 45.532787486381785, -73.55779930508172 45.533038323468105)",,,,,False,,,,23.1104288259,4.0,,
857,479540,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:18,45.5328208203,-73.5582212785,N87WTT,0,,45.532786,-73.558254,1390622,18.52945845673837,2022-06-17 18:02:18,2,veh2_2,1,1,45.5328208203,-73.5582212785,18.52945845673837,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
860,479543,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:19,45.5328139598,-73.5583651073,N81JMG,0,,45.53283,-73.55835,1390622,27.51986603578272,2022-06-17 18:02:18,2,veh2_2,1,0,45.532814404,-73.55835752585,27.050982376510223,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
861,479544,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:19,45.5328769193,-73.5583353695,K67TYV,0,,45.532839,-73.558371,1390622,29.399209656553204,2022-06-17 18:02:18,2,veh2_2,1,0,45.5328748082,-73.5583231695,28.473033664452657,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
858,479541,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:19,45.5327906379,-73.558314536,N46YZE,0,,45.532807,-73.5583,1390622,22.795601903897605,2022-06-17 18:02:18,2,veh2_2,1,0,45.5327906379,-73.558314536,22.795601903897605,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
859,479542,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:19,45.5328510465,-73.5582796602,M59XGR,0,,45.532814,-73.558315,1390622,24.183948657820263,2022-06-17 18:02:18,2,veh2_2,1,0,45.5328529949,-73.5582742262,23.94688946718004,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
862,479545,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:20,45.5328413436,-73.5584224021,Z96SPN,0,,45.532856,-73.558408,1390622,32.9306117236772,2022-06-17 18:02:18,2,veh2_2,1,1,45.5328413436,-73.5584224021,32.9306117236772,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
863,479546,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:20,45.5328638332,-73.5584690167,X36WHD,0,,45.532878,-73.558456,1390622,37.34552816099897,2022-06-17 18:02:18,2,veh2_2,1,0,45.5328632604,-73.5584668813,37.171068558693605,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
864,479547,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:21,45.532932479,-73.558451949,N92TKN,0,,45.532893,-73.558488,1390622,40.39895479817075,2022-06-17 18:02:18,2,veh2_2,1,0,45.5329261311,-73.55843742830001,39.06363821116511,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
865,479548,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:21,45.5328974912,-73.55853975,W21XPM,0,,45.532911,-73.558527,1390622,44.01632941079553,2022-06-17 18:02:18,2,veh2_2,1,0,45.5328974912,-73.55853975,44.01632941079553,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
866,479549,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:21,45.5329574956,-73.5585047902,E02YPZ,0,,45.532918,-73.558542,1390622,45.37461434187022,2022-06-17 18:02:18,2,veh2_2,1,0,45.5329506434,-73.55848980335,43.97817698913886,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
868,479551,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:22,45.5329808039,-73.5585548929,Y49YXN,0,,45.532941,-73.558592,1390622,50.06739381318001,2022-06-17 18:02:18,2,veh2_2,1,0,45.5329808039,-73.5585548929,50.06739381318001,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
869,479552,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:22,45.5330032756,-73.5586064858,FKK8930,0,,45.532964,-73.558643,1390622,54.80682118431793,2022-06-17 18:02:18,2,veh2_2,1,0,45.5330051386,-73.55860360665,54.731673885713306,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
870,479553,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:23,45.5330310469,-73.5586687883,J15GBC,0,,45.532993,-73.558705,1390622,60.56862062719101,2022-06-17 18:02:18,2,veh2_2,1,0,45.5330338647,-73.55866234704999,60.318490984872895,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
871,479554,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:23,45.5329926856,-73.5587500438,Y72XHB,0,,45.533007,-73.558737,1390622,63.55298001336494,2022-06-17 18:02:18,2,veh2_2,1,0,45.5329969962,-73.5587478025,63.66822417852506,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
872,479555,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:23,45.5330483946,-73.5587058817,K99WJP,0,,45.53301,-73.558742,1390622,64.04845996694074,2022-06-17 18:02:18,2,veh2_2,1,0,45.5330483946,-73.5587058817,64.04845996694074,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
874,479557,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:24,45.5330228111,-73.558816191,J38WHE,0,,45.533037,-73.558803,1390622,69.70924328986497,2022-06-17 18:02:18,2,veh2_2,1,0,45.5330271912,-73.55881542624999,69.92528264750578,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
873,479556,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:24,45.5330753262,-73.5587652904,Z83PAH,0,,45.533037,-73.558801,1390622,69.56998169079462,2022-06-17 18:02:18,2,veh2_2,1,0,45.53307768295,-73.55875966455,69.3451776611276,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
877,479560,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:25,45.5331220887,-73.5588670963,M17HTA,0,,45.533083,-73.558903,1390622,79.06906854443685,2022-06-17 18:02:18,2,veh2_2,1,0,45.5331220887,-73.5588670963,79.06906854443685,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
875,479558,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:25,45.533096977,-73.5588121651,M35YGV,0,,45.533058,-73.558848,1390622,73.95094620927435,2022-06-17 18:02:18,2,veh2_2,1,0,45.5330975182,-73.55880399495,73.44945107988755,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
876,479559,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:25,45.5330547908,-73.5588860622,P98SXY,0,,45.533069,-73.558873,1390622,76.22170145207777,2022-06-17 18:02:18,2,veh2_2,1,0,45.5330576981,-73.55888287905,76.19010338187574,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
878,479561,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:26,45.5330983952,-73.5589807372,K51SSY,0,,45.533084,-73.558951,1390622,85.06256323799879,2022-06-17 18:02:18,2,veh2_2,1,0,45.53310047635,-73.5589759237,84.874149408284,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
879,479562,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:26,45.5331539702,-73.5589360372,H78YQB,0,,45.533115,-73.558972,1390622,85.51470750520397,2022-06-17 18:02:18,2,veh2_2,1,0,45.53315301085,-73.5589247699,84.71949623089964,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
880,479563,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:26,45.5331183215,-73.5590252542,G93XMT,0,,45.533133,-73.559011,1390622,89.18457090794904,2022-06-17 18:02:18,2,veh2_2,1,0,45.5331183215,-73.5590252542,89.18457090794904,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
881,479564,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:26,45.5331722394,-73.558977068,Z49GKB,0,,45.533134,-73.559013,1390622,89.30804126987024,2022-06-17 18:02:18,2,veh2_2,1,0,45.533174655150006,-73.5589700409,88.99517166012731,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
882,479565,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:27,45.5331560658,-73.5591074454,288FWW,0,,45.533171,-73.559093,1390622,96.85296649290709,2022-06-17 18:02:18,2,veh2_2,1,0,45.5331594443,-73.5590994451,96.53492311111413,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
883,479566,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:28,45.5332297349,-73.5591019557,Y61WAZ,0,,45.533191,-73.559138,1390622,100.96872790414086,2022-06-17 18:02:18,2,veh2_2,1,0,45.5332297349,-73.5591019557,100.96872790414086,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
884,479567,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:28,45.5331784727,-73.559155834,FHW2703,0,,45.533193,-73.559142,1390622,101.37887047721512,2022-06-17 18:02:18,2,veh2_2,1,0,45.53318574965,-73.5591524859,101.60190441109548,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
885,479568,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:28,45.5332547083,-73.5591577451,Z52KXK,0,,45.533217,-73.559194,1390622,106.13457184382654,2022-06-17 18:02:18,2,veh2_2,1,0,45.533263569,-73.55915457175,106.4652357998363,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
887,479570,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:29,45.533236801,-73.5592852653,K88SHX,0,,45.533252,-73.559271,1390622,113.3873167795326,2022-06-17 18:02:18,2,veh2_2,1,0,45.53324131145,-73.5592711319,112.7368934368589,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
886,479569,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:29,45.5332846688,-73.5592235462,X41LPR,0,,45.533247,-73.559259,1390622,112.25815613310844,2022-06-17 18:02:18,2,veh2_2,1,0,45.5332846688,-73.5592235462,112.25815613310844,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
888,479571,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:29,45.5333085131,-73.5592773971,Y08GED,0,,45.533271,-73.559312,1390622,117.22862527883365,2022-06-17 18:02:18,2,veh2_2,1,0,45.5333155634,-73.5592703372,117.19512097788834,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
891,479574,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:30,45.5332930056,-73.5594059622,N52JXN,0,,45.533308,-73.559392,1390622,124.69548273118204,2022-06-17 18:02:18,2,veh2_2,1,0,45.5332958148,-73.559390553,123.85827798023388,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
889,479572,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:30,45.5332654743,-73.5593475596,P49XRD,0,,45.533281,-73.559333,1390622,119.20335289530163,2022-06-17 18:02:18,2,veh2_2,1,0,45.5332654743,-73.5593475596,119.20335289530163,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
890,479573,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:30,45.5333408632,-73.5593444955,Y77PTK,0,,45.533303,-73.55938,1390622,123.58220413585885,2022-06-17 18:02:18,2,veh2_2,1,0,45.5333472403,-73.55933681030001,123.46691013865416,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
892,479575,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:31,45.5333790853,-73.5594273864,Y45SPN,0,,45.533341,-73.559463,1390622,131.32536491900387,2022-06-17 18:02:18,2,veh2_2,1,0,45.53338649735,-73.5594208252,131.34645021753084,2022-06-17,,1,Droite,"LINESTRING (-73.56018412508266 45.533751812441636, -73.56017025240996 45.53371609272469, -73.55806524199669 45.53275048251703)",,,,,False,,,,172.46625749,31.0,,
893,479576,e15dab09-339b-48e1-b576-acbdb0dcf3b7,2022-06-17 18:02:31,45.5333278103,-73.5594813545,Z26XPE,0,,45.533343,-73.559467,1390622,131.74062264470143,2022-06-17 18:02:18,2,veh2_2,1,0,45.5333334215,-73.5594709007,131.39772433153098,2022-06-17,,-1,Gauche,"LINESTRING (-73.5581204112295 45.532689799501156, -73.56022615995593 45.533655768283246, -73.56022626556319 45.53365576822757)",,,,,False,,,,167.567738809,30.0,,
